"game_title","game_platform","score_id"
"The IdolM@ster: One for All","PS3",9453
"The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune","PSP",8250
"The Idolmaster 2","X360",13017
"The Idolmaster: Gravure For You! Vol. 2","PS3",13108
"The Idolmaster: Gravure For You! Vol. 3","PS3",11750
"The Idolmaster: Gravure For You! Vol. 4","PS3",14163
"The Idolmaster: Gravure For You! Vol. 5","PS3",14582
"The Idolmaster: Gravure For You! Vol.7","PS3",15021
"The Idolmaster: Gravure For You! Vol.8","PS3",15434
"The Idolmaster: Gravure For You! Vol.9","PS3",15318
"The Idolmaster: Platinum Stars","PS4",10774
"The Incredible Hulk","DS",6875
"The Incredible Hulk","GBA",3555
"The Incredible Hulk","PS2",5017
"The Incredible Hulk","PS3",6455
"The Incredible Hulk","Wii",5787
"The Incredible Hulk","X360",6432
"The Incredible Hulk: The Pantheon Saga","PS",8685
"The Incredible Hulk: Ultimate Destruction","GC",8912
"The Incredible Hulk: Ultimate Destruction","PS2",3741
"The Incredible Hulk: Ultimate Destruction","XB",6992
"The Incredibles","GBA",822
"The Incredibles","GC",2457
"The Incredibles","PS2",667
"The Incredibles: Rise of the Underminer","DS",8891
"The Incredibles: Rise of the Underminer","GBA",4786
"The Incredibles: Rise of the Underminer","GC",8545
"The Incredibles: Rise of the Underminer","PC",15913
"The Incredibles: Rise of the Underminer","PS2",5188
"The Incredibles: Rise of the Underminer","XB",11231
"The Inner World","PC",14571
"The Invincible Iron Man","GBA",13658
"The Island of Dr. Frankenstein","Wii",14751
"The Italian Job","GC",14256
"The Italian Job","PS2",7049
"The Italian Job","XB",11470
"The Jak and Daxter Collection","PS3",2346
"The King of Fighters '94","NG",9712
"The King of Fighters '94 (CD)","NG",9203
"The King of Fighters '95","NG",7501
"The King of Fighters '95","PS",8292
"The King of Fighters '95","SAT",6117
"The King of Fighters '95 (CD)","NG",7019
"The King of Fighters '96","NG",12825
"The King of Fighters '96","PS",11494
"The King of Fighters '96","SAT",7412
"The King of Fighters '97","PS",8237
"The King of Fighters '97","SAT",8265
"The King of Fighters '98 Ultimate Match","PS2",9715
"The King of Fighters '98: Dream Match Never Ends","PS",11322
"The King of Fighters '99","PS",10080
"The King of Fighters 02/03","PS2",12222
"The King of Fighters 02/03","XB",14741
"The King of Fighters 2000","PS2",13559
"The King of Fighters 2000/2001","PS2",10199
"The King of Fighters 2002: Unlimited Match","PS2",13499
"The King of Fighters 2006","PS2",11456
"The King of Fighters Collection: The Orochi Saga","PS2",7533
"The King of Fighters Collection: The Orochi Saga","PSP",11858
"The King of Fighters Collection: The Orochi Saga","Wii",10213
"The King of Fighters Collection: The Orochi Saga (JP sales)","PS2",15701
"The King of Fighters EX2: Howling Blood","GBA",11531
"The King of Fighters Kyo","PS",13603
"The King of Fighters NeoWave","XB",15398
"The King of Fighters Portable '94~'98: Chapter of Orochi","PSP",14724
"The King of Fighters XI","PS2",7719
"The King of Fighters XII","PS3",8566
"The King of Fighters XII","X360",10087
"The King of Fighters XIII","PS3",5861
"The King of Fighters XIII","X360",5465
"The King of Fighters XIV","PS4",8888
"The King of Fighters: Dream Match 1999","DC",10524
"The King of Fighters: Evolution","DC",11929
"The King of Fighters: Maximum Impact - Maniax","XB",14934
"The King of Route 66","PS2",12374
"The Kore Gang","Wii",13725
"The Land Before Time: Big Water Adventure","PS",7388
"The Land Before Time: Great Valley Racing Adventure","PS",10724
"The Land Before Time: Into the Mysterious Beyond","GBA",16606
"The Last Airbender","DS",8065
"The Last Airbender","Wii",7460
"The Last Guy","PS3",14778
"The Last of Us","PS3",150
"The Last of Us","PS4",226
"The Last Remnant","PC",16157
"The Last Remnant","X360",2976
"The Last Story","Wii",3109
"The Legend of Alon D'ar","PS2",11487
"The Legend of Dragoon","PS",935
"The Legend of Heroes II: Prophecy of the Moonlight Witch","PSP",9071
"The Legend of Heroes III: Song of the Ocean","PSP",14437
"The Legend of Heroes VII: The Trail of Blue","PSP",7594
"The Legend of Heroes VII: The Trail of Blue","PSV",12542
"The Legend of Heroes VII: The Trail of Zero","PSP",8503
"The Legend of Heroes VII: The Trail of Zero","PSV",11999
"The Sims 3","X360",702
"The Legend of Heroes: A Tear of Vermillion","PSP",10882
"The Legend of Heroes: Trails in the Sky First Chapter","PS3",13831
"The Legend of Heroes: Trails in the Sky First Chapter","PSP",7293
"The Legend of Heroes: Trails in the Sky First Chapter","PSV",11985
"The Legend of Heroes: Trails in the Sky SC Evolution","PSV",14143
"The Legend of Heroes: Trails in the Sky Second Chapter","PS3",15500
"The Legend of Heroes: Trails in the Sky Second Chapter","PSP",12406
"The Legend of Heroes: Trails in the Sky Third Chapter","PS3",16188
"The Legend of Heroes: Trails in the Sky Third Chapter","PSP",11940
"The Legend of Heroes: Trails in the Sky Third Chapter","PSV",14995
"The Legend of Heroes: Trails of Cold Steel","PS3",7617
"The Legend of Heroes: Trails of Cold Steel","PSV",6976
"The Legend of Heroes: Trails of Cold Steel II","PS3",8921
"The Legend of Heroes: Trails of Cold Steel II","PSV",7899
"The Legend of Kage 2","DS",11769
"The Legend of Korra (3DS)","3DS",14895
"The Legend of Legacy","3DS",6631
"The Legend of Spyro: A New Beginning","DS",5126
"The Legend of Spyro: A New Beginning","GC",7881
"The Legend of Spyro: Dawn of the Dragon","DS",4245
"The Legend of Spyro: Dawn of the Dragon","PS2",4800
"The Legend of Spyro: Dawn of the Dragon","PS3",4440
"The Legend of Spyro: Dawn of the Dragon","Wii",3562
"The Legend of Spyro: Dawn of the Dragon","X360",5740
"The Legend of Spyro: The Eternal Night","DS",5139
"The Legend of Spyro: The Eternal Night","PS2",4552
"The Legend of Spyro: The Eternal Night","Wii",7406
"The Legend of the Mystical Ninja","SNES",4081
"The Legend of Zelda","NES",125
"The Legend of Zelda: A Link Between Worlds","3DS",449
"The Legend of Zelda: A Link to the Past","GBA",554
"The Legend of Zelda: A Link to the Past","SNES",233
"The Legend of Zelda: Four Swords Adventures","GC",2533
"The Legend of Zelda: Link's Awakening","GB",323
"The Legend of Zelda: Link's Awakening DX","GB",732
"The Legend of Zelda: Majora's Mask","N64",401
"The Legend of Zelda: Majora's Mask 3D","3DS",678
"The Legend of Zelda: Ocarina of Time","3DS",260
"The Legend of Zelda: Ocarina of Time","N64",94
"The Legend of Zelda: Oracle of Ages","GB",898
"The Legend of Zelda: Oracle of Seasons","GB",930
"The Legend of Zelda: Phantom Hourglass","DS",201
"The Legend of Zelda: Skyward Sword","Wii",307
"The Legend of Zelda: Spirit Tracks","DS",409
"The Legend of Zelda: The Minish Cap","GBA",1353
"The Legend of Zelda: The Minish Cap(weekly JP sales)","GBA",6257
"The Legend of Zelda: The Wind Waker","GC",234
"The Legend of Zelda: The Wind Waker","WiiU",979
"The Legend of Zelda: Tri Force Heroes","3DS",1818
"The Legend of Zelda: Twilight Princess","GC",1163
"The Legend of Zelda: Twilight Princess","Wii",108
"The Legend of Zelda: Twilight Princess HD","WiiU",2013
"The Legendary Starfy","DS",2448
"The LEGO Movie Videogame","3DS",2947
"The LEGO Movie Videogame","PC",12457
"The LEGO Movie Videogame","PS3",2237
"The LEGO Movie Videogame","PS4",3012
"The LEGO Movie Videogame","PSV",5957
"The LEGO Movie Videogame","WiiU",3135
"The LEGO Movie Videogame","X360",1549
"The LEGO Movie Videogame","XOne",3770
"The Longest 5 Minutes","PSV",16704
"The Longest Journey","PC",15886
"The Lord of the Rings Online: Mines of Moria","PC",15456
"The Lord of the Rings: Aragorn's Quest","DS",10068
"The Lord of the Rings: Aragorn's Quest","PS2",12792
"The Lord of the Rings: Aragorn's Quest","PS3",8326
"The Lord of the Rings: Aragorn's Quest","PSP",9801
"The Lord of the Rings: Aragorn's Quest","Wii",7005
"The Lord of the Rings: Conquest","DS",10468
"The Lord of the Rings: Conquest","PC",15020
"The Lord of the Rings: Conquest","PS3",2748
"The Lord of the Rings: Conquest","X360",3186
"The Lord of the Rings: The Battle for Middle-Earth","PC",11854
"The Lord of the Rings: The Battle for Middle-Earth II","PC",15350
"The Lord of the Rings: The Battle for Middle-Earth II","X360",13305
"The Lord of the Rings: The Fellowship of the Ring","PS2",1673
"The Lord of the Rings: The Fellowship of the Ring","XB",3780
"The Lord of the Rings: The Return of the King","GBA",3560
"The Lord of the Rings: The Return of the King","GC",2962
"The Lord of the Rings: The Return of the King","PS2",412
"The Lord of the Rings: The Return of the King","XB",1793
"The Lord of the Rings: The Third Age","GBA",7197
"The Lord of the Rings: The Third Age","GC",6018
"The Lord of the Rings: The Third Age","PS2",3439
"The Lord of the Rings: The Two Towers","GBA",2765
"The Lord of the Rings: The Two Towers","GC",3803
"The Lord of the Rings: The Two Towers","PS2",229
"The Lord of the Rings: The Two Towers","XB",2862
"The Lord of the Rings: War in the North","PC",7970
"The Lord of the Rings: War in the North","PS3",2523
"The Lord of the Rings: War in the North","X360",2454
"The Lost Chronicles of Zerzura","PC",12921
"The Lost Treasures of Alexandria","DS",13422
"The Lost Vikings","GBA",13190
"The Lost World: Jurassic Park","PS",2029
"The Magic School Bus: Oceans","DS",7392
"The Magical Quest starring Mickey Mouse","SNES",1662
"The Mark of Kri","PS2",4247
"The Matrix: Path of Neo","PS2",4024
"The Matrix: Path of Neo","XB",5727
"The Misadventures of Tron Bonne","PS",13437
"The Monkey King: The Legend Begins","Wii",13657
"The Movies","PC",13952
"The Mummy","GBA",15638
"The Mummy Returns","PS2",3952
"The Mummy: Tomb of the Dragon Emperor","DS",11150
"The Mummy: Tomb of the Dragon Emperor","PS2",6685
"The Mummy: Tomb of the Dragon Emperor","Wii",11164
"The Munchables","Wii",7992
"The Mysterious Case of Dr. Jekyll and Mr. Hyde","DS",13168
"The Mysterious Murasame Castle","NES",3514
"The Naked Brothers Band: The Video Game","DS",7721
"The Naked Brothers Band: The Video Game","PS2",8388
"The Naked Brothers Band: The Video Game","Wii",7477
"The New Tetris","N64",6008
"The New York Times Crosswords","DS",4304
"The Next BIG Thing","PC",12505
"The Next Tetris","PS",2547
"The Night of the Rabbit","PC",14172
"The Nightmare of Druaga: Fushigino Dungeon","PS2",13001
"The Operative: No One Lives Forever","PS2",9162
"The Orange Box","PC",9144
"The Orange Box","PS3",1942
"The Orange Box","X360",965
"The Order: 1886","PS4",1027
"The Oregon Trail","3DS",9424
"The Oregon Trail","Wii",8836
"The Outfit","X360",6697
"The Peanuts Movie: Snoopy's Grand Adventure","3DS",14845
"The Peanuts Movie: Snoopy's Grand Adventure","PS4",14902
"The Penguins of Madagascar","DS",6577
"The Penguins of Madagascar: Dr. Blowhole Returns - Again!","DS",10474
"The Penguins of Madagascar: Dr. Blowhole Returns - Again!","PS3",11396
"The Penguins of Madagascar: Dr. Blowhole Returns - Again!","Wii",11738
"The Penguins of Madagascar: Dr. Blowhole Returns - Again!","X360",10314
"The Perfect Golf","PS",14836
"The Pinball of the Dead","GBA",12371
"The Polar Express","GBA",7820
"The Polar Express","GC",10274
"The Polar Express","PS2",7099
"The Powerpuff Girls: Chemical X-Traction","N64",8588
"The Powerpuff Girls: Chemical X-Traction","PS",6635
"The Powerpuff Girls: Him and Seek","GBA",4502
"The Powerpuff Girls: Relish Rampage","GC",12151
"The Powerpuff Girls: Relish Rampage","PS2",4291
"The Price is Right","DS",4029
"The Price is Right","Wii",2516
"The Price is Right 2010 Edition","DS",9548
"The Price is Right 2010 Edition","Wii",6839
"The Price is Right: Decades","Wii",9953
"The Price is Right: Decades","X360",10055
"The Princess and the Frog","DS",3239
"The Princess and the Frog","Wii",4264
"The Professor's Brain Trainer: Logic","DS",15237
"The Punisher","PS2",3858
"The Punisher","XB",6032
"The Putter Golf","PS",12149
"The Quest Trio","DS",8902
"The Raiden Project","PS",7079
"The Revenge of Shinobi","GBA",10950
"The Ripping Friends","GBA",13972
"The Rise of the Argonauts","PC",16656
"The Rise of the Argonauts","PS3",7781
"The Rise of the Argonauts","X360",8339
"The Rub Rabbits!","DS",11908
"The Saboteur","PC",12830
"The Saboteur","PS3",4109
"The Saboteur","X360",3937
"The Scorpion King: Rise of the Akkadian","GC",10257
"The Scorpion King: Rise of the Akkadian","PS2",6978
"The Scorpion King: Sword of Osiris","GBA",7933
"The Secret Saturdays: Beasts of the 5th Sun","DS",11350
"The Secret Saturdays: Beasts of the 5th Sun","PS2",8786
"The Secret Saturdays: Beasts of the 5th Sun","PSP",10784
"The Secret Saturdays: Beasts of the 5th Sun","Wii",10772
"The Secret World","PC",8253
"The Settlers","DS",10159
"The Settlers 7: Paths to a Kingdom","PC",5738
"The Settlers II 10th Anniversary","PC",14777
"The Settlers IV","PC",15323
"The Settlers: Rise of an Empire","PC",15081
"The Seven Deadly Sins: Unjust Sin","3DS",11323
"The Shoot","PS3",5419
"The Simpsons Game","DS",1252
"The Simpsons Game","PS2",1250
"The Simpsons Game","PS3",2356
"The Simpsons Game","PSP",1913
"The Simpsons Game","Wii",2046
"The Simpsons Game","X360",2000
"The Simpsons Skateboarding","PS2",1231
"The Simpsons: Hit & Run","GC",2080
"The Simpsons: Hit & Run","PS2",227
"The Simpsons: Hit & Run","XB",1439
"The Simpsons: Road Rage","GBA",1690
"The Simpsons: Road Rage","GC",6826
"The Simpsons: Road Rage","PS2",356
"The Simpsons: Road Rage","XB",1977
"The Sims","GC",4033
"The Sims","PC",13394
"The Sims","PS2",541
"The Sims","XB",4559
"The Sims 2","DS",2212
"The Sims 2","GBA",4935
"The Sims 2","GC",5458
"The Sims 2","PC",5945
"The Sims 2","PS2",2552
"The Sims 2","PSP",1417
"The Sims 2","XB",6689
"The Sims 2: Apartment Life","PC",11250
"The Sims 2: Apartment Pets","DS",2958
"The Sims 2: Bon Voyage","PC",14897
"The Sims 2: Castaway","DS",2871
"The Sims 2: Castaway","PS2",5154
"The Sims 2: Castaway","PSP",2608
"The Sims 2: Castaway","Wii",1674
"The Sims 2: Family Fun Stuff","PC",15589
"The Sims 2: Glamour Life Stuff","PC",14352
"The Sims 2: Happy Holiday Stuff","PC",15521
"The Sims 2: Ikea Home Stuff","PC",11521
"The Sims 2: Nightlife","PC",1550
"The Sims 2: Open for Business","PC",3867
"The Sims 2: Pets","DS",813
"The Sims 2: Pets","GC",6377
"The Sims 2: Pets","PC",13718
"The Sims 2: Pets","PS2",5909
"The Sims 2: Pets","PSP",2578
"The Sims 2: Pets","Wii",4163
"The Sims 2: Seasons","PC",12098
"The Sims 2: University","PC",12769
"The Sims 3","3DS",2698
"The Sims 3","DS",3024
"The Sims 3","PC",86
"The Sims 3","PS3",885
"The Sims 3","Wii",1369
"The Sims 3: Ambitions","PC",4223
"The Sims 3: Barnacle Bay","PC",11658
"The Sims 3: Fast Lane Stuff","PC",11489
"The Sims 3: Generations","PC",3199
"The Sims 3: High-End Loft Stuff","PC",3042
"The Sims 3: Late Night Expansion Pack","PC",1056
"The Sims 3: Outdoor Living Stuff","PC",4260
"The Sims 3: Seasons","PC",8603
"The Sims 3: Town Life Stuff","PC",5413
"The Sims 3: World Adventures","PC",3506
"The Sims 4","PC",459
"The Sims 4: City Living","PC",10529
"The Sims 4: Get Together","PC",7207
"The Sims 4: Luxury Party Stuff","PC",15983
"The Sims 4: Spa Day","PC",13893
"The Sims Deluxe","PC",13711
"The Sims Medieval: Pirates and Nobles","PC",8872
"The Sims: Bustin' Out","GBA",1473
"The Sims: Bustin' Out","GC",3067
"The Sims: Bustin' Out","PS2",637
"The Sims: Bustin' Out","XB",3564
"The Sims: Complete Collection","PC",15368
"The Sims: Hot Date","PC",963
"The Sims: House Party","PC",761
"The Sims: Livin Large","PC",478
"The Sims: Makin' Magic","PC",901
"The Sims: Medieval","PC",2963
"The Sims: Superstar","PC",1081
"The Sims: Unleashed","PC",331
"The Sims: Vacation","PC",456
"The Sky Crawlers: Innocent Aces","Wii",9897
"The Sly Collection","PS3",2979
"The Smurfs","DS",4715
"The Smurfs","PS",13618
"The Smurfs 2","DS",7995
"The Smurfs 2","PS3",11040
"The Smurfs 2","Wii",10913
"The Smurfs 2","WiiU",11246
"The Smurfs 2","X360",9818
"The Smurfs: Dance Party","Wii",6216
"The Space Bar","SAT",11502
"The Spiderwick Chronicles","DS",11425
"The Spiderwick Chronicles","Wii",7796
"The Spiderwick Chronicles","X360",10214
"The SpongeBob SquarePants Movie","GBA",1299
"The SpongeBob SquarePants Movie","GC",2188
"The SpongeBob SquarePants Movie","PS2",995
"The SpongeBob SquarePants Movie","XB",3684
"The Story of Noah's Ark","DS",10953
"The Stronghold Collection","PC",9544
"The Suffering","PS2",4651
"The Suffering","XB",7199
"The Suffering: Ties That Bind","PS2",8204
"The Suffering: Ties That Bind","XB",11152
"The Suite Life of Zack & Cody: Circle of Spies","DS",5915
"The Suite Life of Zack & Cody: Tipton Trouble","DS",6602
"The Sum of All Fears","GBA",14015
"The Sum of All Fears","GC",14275
"The Tale of Despereaux","DS",12263
"The Tale of Despereaux","PS2",5319
"The Tale of Despereaux","Wii",13504
"The Talos Principle","PS4",14711
"The Technomancer","PC",16204
"The Technomancer","PS4",12493
"The Technomancer","XOne",14873
"The Terminator: Dawn of Fate","PS2",4712
"The Terminator: Dawn of Fate","XB",8756
"The Testament of Sherlock Holmes","PC",12109
"The Testament of Sherlock Holmes","PS3",6911
"The Testament of Sherlock Holmes","X360",15616
"The Thing","PS2",4386
"The Thing","XB",7687
"The Tomb Raider Trilogy","PS3",2358
"The Train Giant","PC",16452
"The Treasures of Montezuma","DS",14076
"The Treasures of Mystery Island 3 Pack - Save Mystery Island!","PC",16639
"The Typing of the Dead","DC",13111
"The Ultimate Battle of the Sexes","Wii",16631
"The Ultimate Red Ball Challenge","Wii",7532
"The Unholy War","PS",9432
"The Urbz: Sims in the City","GBA",3242
"The Urbz: Sims in the City","GC",4825
"The Urbz: Sims in the City","PS2",1003
"The Urbz: Sims in the City","XB",5385
"The Urbz: Sims in the City (all regions sales)","DS",4422
"The Urbz: Sims In the City (US weekly sales)","DS",6166
"The Voice","PS3",14493
"The Voice","WiiU",10826
"The Voice","X360",11347
"The Void","PC",14271
"The Walking Dead: Season One","PC",14434
"The Walking Dead: Season One","PS3",2682
"The Walking Dead: Season One","PS4",4242
"The Walking Dead: Season One","PSV",9098
"The Walking Dead: Season One","X360",2792
"The Walking Dead: Season One","XOne",8641
"The Walking Dead: Season Two","PS3",7890
"The Walking Dead: Season Two","PS4",6756
"The Walking Dead: Season Two","PSV",10732
"The Walking Dead: Season Two","X360",10729
"The Walking Dead: Season Two","XOne",9158
"The Walking Dead: Survival Instinct","PS3",3900
"The Walking Dead: Survival Instinct","WiiU",10058
"The Walking Dead: Survival Instinct","X360",3198
"The Warriors","PS2",3806
"The Warriors","PSP",6299
"The Warriors","XB",6100
"The Weakest Link","PS",11143
"The Whispered World","PC",10580
"The Wild Thornberrys Movie","GBA",5345
"The Wild Thornberrys: Animal Adventures","PS",8211
"The Wild Thornberrys: Chimp Chase","GBA",8576
"The Wild West","DS",16498
"The Witch and the Hundred Knight","PS3",7554
"The Witch and the Hundred Knight","PS4",11226
"The Witcher","PC",12554
"The Witcher 2: Assassins of Kings","PC",2152
"The Witcher 2: Assassins of Kings","X360",2299
"The Witcher 3: Wild Hunt","PC",2852
"The Witcher 3: Wild Hunt","PS4",304
"The Witcher 3: Wild Hunt","XOne",1500
"The Witcher: Enhanced Edition","PC",5549
"The Wizard of Oz: Beyond The Yellow Brick Road","DS",8947
"The Wolf Among Us","PS3",11052
"The Wolf Among Us","PS4",7409
"The Wolf Among Us","PSV",13628
"The Wolf Among Us","X360",14655
"The Wolf Among Us","XOne",11719
"The Wonderful 101","WiiU",4794
"The World Ends With You","DS",2630
"The X-Factor","PS3",9591
"The X-Factor","Wii",5513
"The X-Factor","X360",11059
"The X Files","PS",4561
"The X Files: Resist or Serve","PS2",9760
"Theatre Of War","PC",16254
"Theatrhythm Dragon Quest","3DS",8762
"Theatrhythm Final Fantasy: Curtain Call","3DS",5116
"Theatrhythm: Final Fantasy","3DS",3968
"Theme Hospital","PC",657
